Date;Close;CONSEBIT;ANRATING;USD;COPPER;USLVSAAR;TOLLROADJAP;TOLLROADGER;CIVILAVCHINA;AIRCRAFTHOURSUS;ISM;IFO;10yInterestRateUS;10yInterestRateEURO;HEAVYTRUCKSALES
2019-01-02;45.3;12070.3;1.7;0.881;2.623;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-03;44.8;12043.3;1.7;0.878;2.568;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-04;47.1;12043.3;1.7;0.876;2.648;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-05;47.1;12043.3;1.7;0.876;2.648;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-06;47.1;12043.3;1.7;0.876;2.648;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-07;47.2;12004.5;1.7;0.872;2.637;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-08;47.5;11960.1;1.7;0.874;2.656;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-09;48.9;11988.9;1.7;0.869;2.657;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-10;49.3;11988.9;1.7;0.868;2.638;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-11;48.9;11988.9;1.7;0.871;2.662;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-12;48.9;11988.9;1.7;0.871;2.662;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-13;48.9;11988.9;1.7;0.871;2.662;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-14;49.3;11939.4;1.7;0.872;2.635;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-15;49.4;11939.4;1.7;0.875;2.635;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-16;49.9;11939.4;1.7;0.878;2.674;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-17;48.9;11939.4;1.7;0.879;2.680;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-18;50.9;11939.4;1.7;0.880;2.719;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-19;50.9;11939.4;1.7;0.880;2.719;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-20;50.9;11939.4;1.7;0.880;2.719;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-21;50.7;11924.5;1.7;0.880;2.719;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-22;50.6;11902.8;1.7;0.881;2.660;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-23;50.3;11863.2;1.7;0.879;2.655;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-24;51.1;11863.2;1.7;0.881;2.645;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-25;52.6;11792.6;1.7;0.877;2.729;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-26;52.6;11792.6;1.7;0.877;2.729;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-27;52.6;11792.6;1.7;0.877;2.729;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-28;52.2;11788.4;1.7;0.874;2.680;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-29;52.0;11788.4;1.7;0.876;2.725;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-30;51.8;11797.3;1.7;0.875;2.768;17.88607326;115.1;2785769;50.176;1502489;54.3;100.5616;3.075647852;1.346053545;111.1
2019-01-31;51.7;11797.3;1.7;0.871;2.785;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-01;53.0;11769.5;1.7;0.872;2.773;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-02;53.0;11769.5;1.7;0.872;2.773;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-03;53.0;11769.5;1.7;0.872;2.773;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-04;52.2;11759.7;1.7;0.875;2.795;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-05;52.9;11759.8;1.7;0.876;2.817;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-06;52.0;12586.4;1.7;0.879;2.837;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-07;49.2;12452.3;1.7;0.881;2.829;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-08;48.0;12319.8;1.7;0.883;2.811;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-09;48.0;12319.8;1.7;0.883;2.811;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-10;48.0;12319.8;1.7;0.883;2.811;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-11;48.2;12319.8;1.7;0.887;2.790;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-12;49.4;12288.2;1.7;0.885;2.772;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-13;50.2;12288.2;1.7;0.886;2.773;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-14;49.3;12230.0;1.7;0.887;2.774;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-15;50.6;12230.0;1.8;0.888;2.799;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-16;50.6;12230.0;1.8;0.888;2.799;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-17;50.6;12230.0;1.8;0.888;2.799;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-18;50.4;12230.0;1.8;0.884;2.799;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-19;50.5;12238.3;1.8;0.882;2.875;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-20;51.8;12238.3;1.8;0.881;2.920;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-21;52.1;12243.8;1.7;0.881;2.897;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-22;52.2;12205.3;1.8;0.882;2.952;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-23;52.2;12205.3;1.8;0.882;2.952;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-24;52.2;12205.3;1.8;0.882;2.952;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-25;53.4;12191.6;1.8;0.881;2.945;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-26;53.2;12164.2;1.8;0.880;2.945;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-27;52.9;12186.4;1.7;0.879;2.963;17.23767298;115.1;3356103;53.409;1456834;56.6;98.93493;3.075647852;1.346053545;111.1
2019-02-28;52.7;12186.4;1.7;0.878;2.948;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-01;53.3;12186.4;1.7;0.878;2.932;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-02;53.3;12186.4;1.7;0.878;2.932;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-03;53.3;12186.4;1.7;0.878;2.932;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-04;53.5;12186.4;1.7;0.883;2.909;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-05;52.9;12118.1;1.8;0.885;2.934;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-06;52.2;12118.1;1.8;0.884;2.919;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-07;50.4;12118.1;1.8;0.890;2.911;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-08;50.1;12136.7;1.7;0.890;2.894;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-09;50.1;12136.7;1.7;0.890;2.894;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-10;50.1;12136.7;1.7;0.890;2.894;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-11;50.8;12136.7;1.7;0.891;2.901;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-12;50.6;12145.5;1.7;0.887;2.929;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-13;50.9;12145.5;1.7;0.884;2.936;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-14;51.0;12145.5;1.7;0.885;2.892;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-15;51.7;12145.5;1.7;0.883;2.906;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-16;51.7;12145.5;1.7;0.883;2.906;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-17;51.7;12145.5;1.7;0.883;2.906;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-18;51.1;12145.5;1.7;0.882;2.909;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-19;52.9;12128.6;1.7;0.881;2.923;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-20;51.7;12128.6;1.7;0.881;2.921;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-21;51.5;12128.6;1.7;0.880;2.906;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-22;50.5;12128.6;1.7;0.886;2.843;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-23;50.5;12128.6;1.7;0.886;2.843;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-24;50.5;12128.6;1.7;0.886;2.843;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-25;50.8;12128.6;1.7;0.883;2.857;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-26;50.4;12128.6;1.7;0.886;2.854;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-27;51.4;12128.6;1.7;0.889;2.863;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-28;51.1;12128.6;1.7;0.890;2.873;17.02639841;115.1;3283332;53.828;1331734;54.2;98.06545;3.075647852;0.99946505;111.3
2019-03-29;52.3;12128.6;1.7;0.891;2.936;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-03-30;52.3;12128.6;1.7;0.891;2.936;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-03-31;52.3;12128.6;1.7;0.891;2.936;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-01;54.4;12128.6;1.7;0.891;2.925;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-02;55.0;12120.4;1.7;0.894;2.906;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-03;55.5;12072.9;1.7;0.891;2.949;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-04;56.2;12072.9;1.7;0.892;2.910;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-05;56.0;12072.9;1.7;0.891;2.895;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-06;56.0;12072.9;1.7;0.891;2.895;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-07;56.0;12072.9;1.7;0.891;2.895;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-08;56.0;12068.3;1.7;0.888;2.932;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-09;55.2;12039.3;1.7;0.887;2.934;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-10;55.1;12039.3;1.7;0.889;2.926;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-11;55.5;12017.0;1.7;0.887;2.887;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-12;56.7;12017.0;1.7;0.884;2.946;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-13;56.7;12017.0;1.7;0.884;2.946;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-14;56.7;12017.0;1.7;0.884;2.946;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-15;56.5;12017.0;1.7;0.884;2.935;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-16;57.0;12046.1;1.7;0.885;2.931;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-17;58.1;12046.1;1.7;0.885;2.968;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-18;59.3;12036.4;1.7;0.889;2.920;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-19;59.3;12036.4;1.7;0.889;2.920;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-20;59.3;12036.4;1.7;0.889;2.920;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-21;59.3;12036.4;1.7;0.889;2.920;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-22;59.3;12043.5;1.7;0.888;2.902;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-23;59.1;11984.8;1.7;0.892;2.894;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-24;58.4;11984.8;1.7;0.893;2.910;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-25;57.7;11984.8;1.7;0.897;2.862;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-26;58.3;11769.0;1.7;0.896;2.887;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-27;58.3;11769.0;1.7;0.896;2.887;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-28;58.3;11769.0;1.7;0.896;2.887;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-29;58.1;11699.8;1.7;0.896;2.897;17.77339468;115.1;3559639;53.504;1585284;55.3;97.03781;2.948923815;0.911715571;111.5
2019-04-30;58.3;11699.8;1.7;0.892;2.904;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-01;58.3;11699.8;1.7;0.890;2.802;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-02;58.6;11699.8;1.7;0.894;2.780;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-03;58.5;11708.0;1.7;0.894;2.819;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-04;58.5;11708.0;1.7;0.894;2.819;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-05;58.5;11708.0;1.7;0.894;2.819;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-06;57.3;11708.0;1.7;0.893;2.830;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-07;56.6;11708.0;1.7;0.894;2.786;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-08;57.3;11708.0;1.7;0.893;2.775;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-09;55.7;11702.1;1.7;0.891;2.772;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-10;53.9;11702.1;1.7;0.889;2.775;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-11;53.9;11702.1;1.7;0.889;2.775;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-12;53.9;11702.1;1.7;0.889;2.775;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-13;52.1;11702.1;1.7;0.889;2.719;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-14;52.8;11680.1;1.7;0.892;2.725;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-15;54.3;11680.1;1.7;0.892;2.743;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-16;54.0;11680.1;1.7;0.895;2.748;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-17;53.4;11680.1;1.7;0.896;2.739;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-18;53.4;11680.1;1.7;0.896;2.739;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-19;53.4;11680.1;1.7;0.896;2.739;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-20;52.0;11680.1;1.7;0.896;2.726;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-21;52.1;11680.1;1.7;0.894;2.715;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-22;50.8;11712.6;1.8;0.897;2.678;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-23;47.3;11653.4;1.7;0.897;2.681;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-24;47.4;11653.4;1.7;0.893;2.700;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-25;47.4;11653.4;1.7;0.893;2.700;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-26;47.4;11653.4;1.7;0.893;2.700;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-27;47.7;11592.2;1.7;0.893;2.700;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-28;47.7;11592.2;1.7;0.895;2.696;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-29;47.2;11592.2;1.7;0.897;2.664;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-30;47.3;11553.5;1.7;0.899;2.654;17.04857188;115.1;3479723;53.118;1524821;52.8;95.4577;2.948923815;0.911715571;111.6
2019-05-31;46.4;11553.5;1.7;0.897;2.640;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-01;46.4;11553.5;1.7;0.897;2.640;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-02;46.4;11553.5;1.7;0.897;2.640;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-03;46.7;11562.4;1.7;0.893;2.650;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-04;48.6;11562.4;1.7;0.890;2.669;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-05;48.1;11562.4;1.7;0.888;2.623;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-06;47.3;11562.4;1.7;0.886;2.651;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-07;47.6;11562.4;1.7;0.882;2.628;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-08;47.6;11562.4;1.7;0.882;2.628;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-09;47.6;11562.4;1.7;0.882;2.628;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-10;47.6;11518.9;1.7;0.884;2.662;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-11;48.5;11518.9;1.7;0.884;2.672;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-12;48.1;11518.9;1.7;0.883;2.654;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-13;48.2;11518.9;1.7;0.887;2.657;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-14;47.4;11518.9;1.7;0.891;2.630;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-15;47.4;11518.9;1.7;0.891;2.630;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-16;47.4;11518.9;1.7;0.891;2.630;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-17;47.3;11518.9;1.7;0.891;2.647;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-18;48.7;11518.9;1.7;0.894;2.703;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-19;49.2;11518.9;1.7;0.892;2.681;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-20;49.4;11518.9;1.7;0.886;2.712;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-21;49.6;11115.7;1.7;0.883;2.705;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-22;49.6;11115.7;1.7;0.883;2.705;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-23;49.6;11115.7;1.7;0.883;2.705;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-24;47.8;11101.2;1.7;0.878;2.706;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-25;47.6;11091.5;1.7;0.879;2.736;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-26;48.1;11091.5;1.7;0.879;2.714;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-27;48.3;11062.0;1.7;0.880;2.717;17.93264779;115.1;3580604;54.509;1608215;52.1;95.60417;2.948923815;0.911715571;111.6
2019-06-28;48.9;10980.3;1.6;0.878;2.714;17.70520451;115.1;3224027;53.414;1611636;51.7;94.22112;2.520639992;0.50346825;111.6
2019-06-29;48.9;10980.3;1.6;0.878;2.714;17.70520451;115.1;3224027;53.414;1611636;51.7;94.22112;2.520639992;0.50346825;111.6
2019-06-30;48.9;10980.3;1.6;0.878;2.714;17.70520451;115.1;3224027;53.414;1611636;51.7;94.22112;2.520639992;0.50346825;111.6
2019-07-01;48.8;10967.7;1.6;0.883;2.688;17.70520451;115.1;3224027;53.414;1611636;51.7;94.22112;2.520639992;0.50346825;111.6
2019-07-02;48.6;10967.7;1.6;0.885;2.664;17.70520451;115.1;3224027;53.414;1611636;51.7;94.22112;2.520639992;0.50346825;111.6
2019-07-03;49.0;10958.6;1.6;0.886;2.683;17.70520451;115.1;3224027;53.414;1611636;51.7;94.22112;2.520639992;0.50346825;111.6
2019-07-04;49.0;10900.6;1.6;0.886;2.683;17.70520451;115.1;3224027;53.414;1611636;51.7;94.22112;2.520639992;0.50346825;111.6
2019-07-05;49.1;10832.9;1.6;0.891;2.661;17.70520451;115.1;3224027;53.414;1611636;51.7;94.22112;2.520639992;0.50346825;111.6
