Total Sales;Cost of Goods Sold (COGS) incl. D&A;Gross Income;Gross Margin;SG&A Expense;Other Operating Expenses;EBIT (Operating Income);EBIT Margin;Nonoperating Income - Net;Interest Expense;Unusual Expense - Net;Income Taxes;Equity in Earnings of Affiliates;Consolidated Net Income;NI Margin;Minorities;NI to Common Margin;EPS Diluted;EBITDA;EBITDA margin;Total Sales;Cost of Goods Sold (COGS) incl. D&A;Gross Income;SG&A Expense;Other Operating Expenses;EBIT (Operating Income);Nonoperating Income - Net;Interest Expense;Unusual Expense - Net;Income Taxes;Equity in Earnings of Affiliates;Consolidated Net Income;Minorities;NI to Common Margin;EPS Diluted;EBITDA;Cash & Short-Term Investments;Short-Term Receivables;Inventories;Other Current Assets;Total Current Assets;Total Current Assets/Total Assets;Net Property, Plant & Equipment;Total Investments and Advances;Long-Term Note Receivable;Intangible Assets;Deferred Tax Assets;Other Assets;Total Assets;ST Debt & Curr. Portion LT Debt;Accounts Payable;Income Tax Payable;Other Current Liabilities;Total Current Liabilities;Total Current Liabilities/Total Assets;Long-Term Debt;Provision for Risks & Charges;Deferred Tax Liabilities;Other Liabilities;Total Liabilities;Total Liabilities/Total Assets;Common Equity;Total Shareholders' Equity;Total Shareholders' Equity/Total Assets;Total Equity;Total Equity/Total Assets;Total Liabilities & Shareholders' Equity;Total Liabilities & Shareholders' Equity/Total Assets;Book Value per Share;Tangible Book Value per Share;Working Capital;Total Capital;Total Debt;Net Debt;Days of Inventory on Hand;Days of Sales Outstanding;Days of Payables Outstanding;Long Term Debt Maturities;Cash & Short-Term Investments;Short-Term Receivables;Inventories;Other Current Assets;Total Current Assets;Net Property, Plant & Equipment;Total Investments and Advances;Long-Term Note Receivable;Intangible Assets;Deferred Tax Assets;Other Assets;Total Assets;ST Debt & Curr. Portion LT Debt;Accounts Payable;Income Tax Payable;Other Current Liabilities;Total Current Liabilities;Long-Term Debt;Provision for Risks & Charges;Deferred Tax Liabilities;Other Liabilities;Total Liabilities;Common Equity;Total Shareholders' Equity;Total Equity;Total Liabilities & Shareholders' Equity;Book Value per Share;Tangible Book Value per Share;Working Capital;Total Capital;Total Debt;Net Debt;Days of Inventory on Hand;Days of Sales Outstanding;Days of Payables Outstanding;Long Term Debt Maturities;Net Income / Starting Line;Depreciation, Depletion & Amortization;Deferred Taxes & Investment Tax Credit;Other Funds;Funds from Operations;Changes in Working Capital;Net Operating Cash Flow;Capital Expenditures;Sale of Fixed Assets & Businesses;Purchase/Sale of Investments;Net Investing Cash Flow;Cash Dividends Paid;Change in Capital Stock;Issuance/Reduction of Debt, Net;Net Financing Cash Flow;Net Change in Cash;Free Cash Flow;Net Income / Starting Line;Depreciation, Depletion & Amortization;Deferred Taxes & Investment Tax Credit;Other Funds;Funds from Operations;Changes in Working Capital;Net Operating Cash Flow;Capital Expenditures;Sale of Fixed Assets & Businesses;Purchase/Sale of Investments;Net Investing Cash Flow;Cash Dividends Paid;Change in Capital Stock;Issuance/Reduction of Debt, Net;Net Financing Cash Flow;Net Change in Cash;Free Cash Flow;Total return
11692;10383;1309;0.111956894;312;0;997;0.085271981;-25;67;-156;132;14;943;0.080653438;939;0.080311324;1.22;1363;0.116575436;0.042718273;0.005812264;0.470786517;-0.025;0;0.749122807;-1.1953125;-0.202380952;-23.28571429;0.783783784;-0.481481481;0.683928571;0.682795699;0.682795699;0.678822072;0.46875;836;991;1416;42;3285;0.440171513;3747;230;55;87;59;0;7463;354;1030;40;699;2123;0.284470052;1117;189;266;13;3708;0.496851132;3733;3733;0.500200992;3755;0.503148868;7463;0;4.86605;4.752642905;1162;5204;1471;635;44.04748146;28.42392234;30.96474261;3;0.202877698;0.193975904;0.299082569;0.05;0.237288136;0.000534045;-0.025423729;4.5;0.225352113;1.034482759;-1;0.098630944;-0.191780822;0.308767471;0.904761905;0.237168142;0.172280508;-0.229123533;0.243421053;0.003773585;0.083333333;0.005150447;0.210440986;0.210440986;0.209729381;0.098630944;0.209912428;0.209560118;0.376777251;0.046871857;-0.22045575;-0.467281879;0.16154715;0.052680493;0.033178934;-0.88;1075;366;0;-19;1422;-229;1193;407;40;0;-358;256;0;-387;-644;192;556;0.695583596;0.022346369;0;-0.876623377;0.696897375;1.410526316;0.605652759;-0.192460317;-0.796954315;0;0.36121673;0.542168675;0;-10.92307692;4.03125;-0.452991453;5.465116279;-0.050778446
13192;11755;1437;0.108929654;399;0;1038;0.078684051;24;79;-110;180;1;914;0.069284415;911;0.069057004;1.1843;1409;0.106807156;0.12829285;0.132139073;0.097784568;0.278846154;0;0.04112337;-1.96;0.179104478;-0.294871795;0.363636364;-0.928571429;-0.030752916;-0.029818956;-0.029818956;-0.029262295;0.033749083;869;1088;1563;10;3530;0.45140665;3855;222;51;100;62;0;7820;163;1163;36;589;1951;0.249488491;1032;186;296;17;3482;0.445268542;4338;4338;0.554731458;4338;0.554731458;7820;0;5.653066019;5.522750988;1579;5533;1195;326;46.24989366;28.76118102;33.62660648;3;0.039473684;0.097880928;0.103813559;-0.761904762;0.074581431;0.028823058;-0.034782609;-0.072727273;0.149425287;0.050847458;0;0.047835991;-0.539548023;0.129126214;-0.1;-0.157367668;-0.081017428;-0.076096688;-0.015873016;0.112781955;0.307692308;-0.060949299;0.162068042;0.162068042;0.155259654;0.047835991;0.161736114;0.16203786;0.358864028;0.0632206;-0.187627464;-0.486614173;0.050000866;0.011865311;0.085964347;0;1094;371;0;-268;1197;-104;1093;475;5;0;-466;332;0;-283;-630;-5;314;0.017674419;0.013661202;0;13.10526316;-0.158227848;-0.545851528;-0.083822297;0.167076167;-0.875;0;0.301675978;0.296875;0;-0.26873385;-0.02173913;-1.026041667;-0.435251799;-0.078077197
89469;44199;45270;0.505985313;31280;-204;14194;0.158647129;-163;548;957;4413;770;8883;0.099285786;8531;0.095351463;2.75;17326;0.193653668;0.007704004;-0.011871227;0.027579162;0.031628244;2.290322581;0.028848942;-0.77972973;0.053846154;0.272606383;0.335249622;-0.220647773;-0.061687969;-0.059011692;-0.059011692;-0.048442907;0.020737599;9846;13197;8401;598;32042;0.242924618;27554;14733;1695;53404;2049;424;131901;12118;12284;1221;11894;37517;0.284433022;11091;11060;3865;2387;65920;0.499768766;64590;64590;0.489685446;65981;0.500231234;131901;0;20.84893;3.610716591;-5475;87799;23209;13363;68.35233829;53.69398898;120.3984695;42;0.603060892;0.005409112;0.030418251;-0.702930949;0.088605015;0.03680012;0.045338442;0;0.026842024;0.247108947;0.789029536;0.063786373;0.258489978;-0.27902336;0.086298932;1.150813743;0.125926593;-0.043961727;0.074621065;0.261834802;0.380566802;0.098556811;0.036125638;0.036125638;0.031178695;0.063786373;0.031610464;0.078146692;0.408541291;0.050629428;0.093217146;-0.114329268;-0.03302296;-0.049876046;-0.163544003;0;8883;3132;504;1208;13727;1855;15582;4692;271;-1083;-7331;6937;760;1633;-4976;3106;4635;-0.061687969;-0.014474512;-6.419354839;-0.038981702;-0.005938156;2.762677485;0.089497972;0.092687471;0.272300469;-3.270440252;0.765229954;-0.001870504;-1.119178297;0.077176781;-0.593297916;-2.211388456;0.331896552;-0.12393159
89590;45571;44019;0.491338319;29580;-356;14795;0.165141199;-139;612;4584;2773;824;7511;0.083837482;7156;0.079874986;2.3099;18729;0.20905235;0.001352424;0.031041426;-0.027634195;-0.054347826;0.745098039;0.042341835;-0.147239264;0.116788321;3.789968652;-0.371629277;0.07012987;-0.154452325;-0.161176884;-0.161176884;-0.160036364;0.080976567;8593;12953;9177;1161;31884;0.2393514;30777;15790;1841;50361;2103;454;133210;11211;12890;2477;11611;38189;0.286682681;18566;8258;3492;2476;70981;0.532850387;60956;60956;0.457593274;62229;0.467149613;133210;0;19.9359;3.465136054;-6305;90733;29777;21184;70.3953172;53.26905905;99.12821488;0;-0.127259801;-0.018489051;0.092369956;0.941471572;-0.004931028;0.116970313;0.071743705;0.086135693;-0.056980751;0.026354319;0.070754717;0.00992411;-0.074847335;0.049332465;1.028665029;-0.023793509;0.01791188;0.673969885;-0.253345389;-0.096507115;0.037285295;0.076774879;-0.056262579;-0.056262579;-0.056864855;0.00992411;-0.043792655;-0.040319015;0.151598174;0.033417237;0.282993666;0.585272768;0.02988894;-0.00791392;-0.17666549;-1;7511;3934;202;2435;14082;117;14199;4707;140;447;-5476;7126;-3295;2205;-8558;-52;3135;-0.154452325;0.256066411;-0.599206349;1.015728477;0.025861441;-0.936927224;-0.088756257;0.003196931;-0.483394834;-1.412742382;-0.253035057;0.027245207;-5.335526316;0.350275566;0.719855305;-1.01674179;-0.323624595;-0.083496685
828.538;579.069;249.469;0.301095424;91.629;0;157.84;0.190504238;0.196;62.523;35.141;43.566;0;16.805;0.020282715;16.805;0.020282715;0.2426;252.012;0.304164685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59.961;375.534;0;5.302;440.797;0.154102195;41.461;0;5.431;2372.549;0.182;0;2860.42;39.692;26.756;30.977;199.675;297.1;0.103865866;1191.632;0;111.186;0;1599.918;0.559329749;1260.502;1260.502;0.440670251;1260.502;0.440670251;2860.42;0;18.19353;-16.05079168;143.697;2491.826;1231.324;1171.363;0;0;0;11.719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122.698;94.172;0;-96.209;120.661;-52.552;68.109;21.856;0;0;-2539.371;0;1265.103;1166.443;2431.546;-39.812;54.559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9643492
1416.085;921.869;494.216;0.349001649;188.135;0;306.081;0.216145923;2.487;74.602;32.928;59.429;0;141.608;0.099999647;141.608;0.099999647;1.9776;435.294;0.307392565;0.709137058;0.59198472;0.981071796;1.053225507;0;0.939185251;11.68877551;0.193192905;-0.062974873;0.364114218;0;7.42653972;7.42653972;7.42653972;7.151690025;0.727274892;194.479;595.537;0;12.279;802.296;0.231242742;54.507;0;8.776;2603.918;0;0;3469.497;13.61;50.552;76.833;289.729;430.724;0.12414595;1282.504;0;112.418;0;1825.646;0.526199043;1643.851;1643.851;0.473800957;1643.851;0.473800957;3469.497;0;22.95646;-13.40738441;371.572;2939.965;1296.114;1101.635;0;125.1481779;15.30443242;13.61;2.243424893;0.58584043;0;1.315918521;0.820103131;0.314657148;0;0.615908672;0.097519166;-1;0;0.212932716;-0.657109745;0.889370608;1.480324111;0.45100288;0.449761023;0.076258442;0;0.011080532;0;0.141087231;0.304124071;0.304124071;0.304124071;0.212932716;0.261792516;-0.164690149;1.58580207;0.179843617;0.052618157;-0.059527235;0;0;0;0.161361891;273.152;129.213;0;-111.982;290.383;-95.046;195.337;27.847;0;0;-150.451;0;16.728;75.427;92.155;136.205;178.593;1.226213956;0.37209574;0;0.163945161;1.406601967;0.808608616;1.868005697;0.274112372;0;0;-0.940752651;0;-0.986777361;-0.935335889;-0.962100244;-4.421204662;2.273392108;-0.17499996
1452.158;919.152;533.006;0.367044082;0;-0.136;533.142;0.367137736;12.385;0;0;41.115;0;504.412;0.347353387;504.412;0.347353387;2.1;672.036;0.462784353;0.285772597;0.257756364;0.337134801;0;0.743589744;0.337214319;1.698257081;0;0;0.403529733;0;0.348724037;0.348724037;0.348724037;0.349007516;0.251570898;586.895;274.33;0;74.35;935.575;0.709207896;120.546;0;0;253.495;0;9.567;1319.183;0;99.7;25.034;257.104;381.838;0.289450364;0;0;14.269;0;396.107;0.300266908;923.076;923.076;0.699733092;923.076;0.699733092;1319.183;0;3.84405;2.788400458;553.737;923.076;0;-586.895;0;48.26310739;26.45387604;0;0.375659825;1.500706466;0;-0.480748951;0.376825564;0.440869212;0;0;0.382996716;0;-0.47635468;0.367394599;0;1.973101926;-0.173358869;0.466275058;0.596559669;0;0;0.249693466;0;0.580754327;0.292532076;0.292532076;0.292532076;0.367394599;0.292530388;0.261296833;0.257484336;0.292532076;0;0.375659825;0;-0.158845241;0.69205514;0;535.949;138.894;0;-53.086;621.757;2.456;624.213;234.139;0;0;-234.139;320.174;9.222;0;-310.952;92.439;224.177;0.33449781;0.004403948;0;4.001036269;0.174720045;-1.060612043;0.277133405;0.548487153;0;0;0.548487153;0.604608738;-0.362152442;0;0.680131405;-0.358066958;-0.057240063;0.50101425
1630.552;1054.442;576.11;0.353322065;0;0;576.11;0.353322065;3.833;0;0;32.696;0;547.247;0.335620698;547.247;0.335620698;2.279;734.129;0.450233418;0.122847514;0.147190019;0.080869634;0;-1;0.080593913;-0.690512717;0;0;-0.204767117;0;0.08492066;0.08492066;0.08492066;0.085238095;0.092395348;469.57;272.49;0;68.561;810.621;0.615378601;151.345;0;9.85;318.208;5.317;21.931;1317.272;0;44.421;25.628;272.198;342.247;0.259814981;0;0;11.341;52.306;405.894;0.308132261;911.378;911.378;0.691867739;911.378;0.691867739;1317.272;0;3.79534;2.470194793;468.374;911.378;0;-469.57;0;61.20298525;24.94413198;0;-0.19990799;-0.00670725;0;-0.077861466;-0.133558507;0.255495827;0;0;0.255283142;0;1.292359151;-0.001448624;0;-0.55445336;0.02372773;0.05870776;-0.103685333;0;0;-0.205200084;0;0.02470797;-0.012672846;-0.012672846;-0.012672846;-0.001448624;-0.012671531;-0.114117635;-0.154158021;-0.012672846;0;-0.19990799;0;0.268111163;-0.057070807;0;581.636;158.019;0;-46.824;692.831;-26.769;666.062;243.262;0;0;-243.262;540.294;3.594;0;-536.7;-107.462;38.868;0.085245051;0.137694933;0;-0.117959537;0.11431154;-11.89942997;0.06704282;0.038964034;0;0;0.038964034;0.687501171;-0.610279766;0;0.725989863;-2.162517985;-0.826619145;0.0923481
446.76;405.5;41.26;0.092353837;0;5.433;33.289;0.074512042;10.745;0.344;-0.016;14.684;0;29.022;0.064961053;25.199;0.056403886;1.04;41.024;0.091825589;0.118667495;0.123804139;0.070576025;0;-0.259809264;0.149759956;0.189263973;0.120521173;-1.275862069;0.122200994;0;0.182736979;0.179838936;0.179838936;0.181818182;0.198550894;141.405;171.478;0.547;5.2;318.63;0.826256188;14.495;5.865;0;44.547;2.094;0;385.631;1.825;26.202;2.476;114.742;145.245;0.376642438;0.862;1.069;0;0;147.176;0.381649815;217.04;217.04;0.562817823;238.455;0.618350185;385.631;0;8.95237;7.114914282;173.385;219.727;2.687;-138.718;0.481565968;130.4068627;25.18891688;0;0.076362723;0.160532763;0.045889101;0.192934159;0.121885266;-0.00678361;-0.460044191;0;0.116018639;0.156267256;0;0.098050661;0.097414311;-0.119822634;0.84914115;0.148718051;0.094883083;-0.544638141;0.191750279;0;0;0.086586734;0.093830321;0.093830321;0.105247789;0.098050661;0.093267014;0.087682343;0.145551848;0.087875907;-0.244375703;0.085285995;-0.182726862;0.041027488;0.070798109;0;29.022;7.735;-0.227;0.432;36.962;-13.426;23.536;6.821;0.838;-1.13;-11.198;1.454;0.047;-0.81;-2.278;10.034;15.261;0.182736979;0.466350711;0;-8.854545455;0.242086162;-46.66666667;-0.216824171;-0.469058924;0.581132075;-0.79672603;-0.550551876;0.009722222;-0.853125;-1.260617761;-1.745662848;0.220681265;-0.031969553;0.44346092
485.014;441.775;43.239;0.089150004;0;6.967;36.272;0.07478547;10.156;0.278;0;14.537;0;31.613;0.065179562;27.31;0.056307653;1.12;44.695;0.092151979;0.085625392;0.08945746;0.04796413;0;0.28234861;0.08960918;-0.054816194;-0.191860465;-1;-0.010010896;0;0.0892771;0.083773166;0.083773166;0.076923077;0.089484204;154.606;184.372;1.184;6.262;346.424;0.841459919;16.231;5.815;0;41.39;1.834;0;411.694;1.144;29.384;1.308;110.29;142.126;0.345222422;0.24;1.275;0;0;143.641;0.34890234;242.973;242.973;0.590178628;268.053;0.65109766;411.694;0;10.02204;8.31480562;204.298;244.357;1.384;-153.222;0.715086865;133.8984545;22.92987228;0;0.093355963;0.075193319;1.164533821;0.204230769;0.087229702;0.119765436;-0.008525149;0;-0.07086897;-0.124164279;0;0.067585334;-0.373150685;0.121441111;-0.471728595;-0.038800091;-0.021474061;-0.721577726;0.192703461;0;0;-0.024018862;0.119484888;0.119484888;0.124124049;0.067585334;0.119484561;0.168644525;0.178291086;0.112093643;-0.484927428;0.104557447;0.484919851;0.026774601;-0.08968407;0;31.613;8.423;0.14;-2.944;37.232;-11.048;26.184;8.956;0.547;5.41;-9.868;1.454;0;-1.224;-2.736;13.281;15.774;0.0892771;0.088946348;-1.616740088;-7.814814815;0.0073048;-0.177119023;0.112508498;0.313003958;-0.34725537;-5.787610619;-0.118771209;0;-1;0.511111111;0.201053556;0.323599761;0.033615097;-0.10956621
145.904;0;0;0;99.147;0;36.78;0.252083562;0.852;0;0.613;10.745;-2.706;23.568;0.16153087;23.568;0.16153087;4.19;46.757;0.320464141;0.216403912;0;0;0.165735853;-1;0.417723471;-0.370288248;0;-0.289687138;0.221716885;0;0.336205919;0.336205919;0.336205919;0.33015873;0.33989569;86.642;19.642;0.825;1.115;108.224;0.634945965;8.807;0.08;0;50.759;1.477;1.099;170.446;0;3.316;3;75.033;81.349;0.477271394;0;0.604;10.766;7.865;100.584;0.590122385;69.862;69.862;0.409877615;69.862;0.409877615;170.446;0;12.43;3.398847242;26.875;69.862;0;-86.642;0;44.7394177;0;0;0.069297888;0.21803299;-0.223163842;0.089931574;0.090549991;0.768118852;-0.058823529;0;0.501878865;2.907407407;-0.239972337;0.218123995;0;-0.126678957;18.48051948;0.228076205;0.250580332;0;0.813813814;0.539759725;0.116711629;0.266529836;0.154591128;0.154591128;0.154591128;0.218123995;0.154591755;-0.284826476;-0.213928457;0.154591128;0;0.069297888;0;0.043645306;0;0;34.313;10.657;0;-4.477;40.493;9.373;49.866;24.588;0.184;-2.706;-30.258;14.22;0;0;-14.22;5.394;28.777;0.298112208;0.062618407;0;-0.391381185;0.391225177;0.421228203;0.396767598;0.613703485;0;299.6666667;0.436342922;1.763848397;-1;0;25.33333333;-0.616985017;0.030104525;0.18160522
184.865;0;0;0;127.318;0;39.922;0.215952181;2.427;0;-0.178;13.047;-3.565;25.915;0.140183377;25.915;0.140183377;4.61;57.547;0.311292024;0.267031747;0;0;0.28413366;0;0.085426862;1.848591549;0;-1.290375204;0.214239181;0.31744272;0.099584182;0.099584182;0.099584182;0.100238663;0.230767586;36.546;28.349;0.882;2.389;68.166;0.299533339;8.891;29.985;0;114.734;3.081;2.717;227.574;0;6.851;2.286;99.083;108.22;0.475537627;0;0.655;19.664;20.051;148.59;0.652930475;78.984;78.984;0.347069525;78.984;0.347069525;227.574;0;14.053;-6.360717631;-40.054;78.984;0;-36.546;0;47.37704541;0;0;-0.578195333;0.443284798;0.069090909;1.142600897;-0.37013971;0.009537868;373.8125;0;1.26036762;1.085985105;1.472247498;0.335167736;0;1.066043426;-0.238;0.320525635;0.330317521;0;0.084437086;0.826490804;1.549396058;0.477272727;0.130571698;0.130571698;0.130571698;0.335167736;0.130571199;-2.871433806;-2.490381395;0.130571698;0;-0.578195333;0;0.058955343;0;0;38.962;17.625;0;-11.44;45.147;13.485;58.632;33.558;0.153;-33.218;-92.861;16.693;0;0;-16.693;-51.101;37.295;0.135488007;0.653842545;0;1.555282555;0.114933445;0.438706924;0.17579112;0.364812103;-0.168478261;11.27568367;2.068973495;0.173909986;0;0;0.173909986;-10.47367445;0.296000278;0.39546158
4431;3625;806;0.181900248;570;0;236;0.053261115;-26;68;49;37;4;60;0.013540961;61;0.013766644;1.39;369;0.083276913;-0.037576021;-0.064033049;0.102599179;-0.030612245;0;0.65034965;-0.235294118;-0.275053305;-0.738247863;0.48;3;-1.306122449;-1.31443299;-1.31443299;-1.304824561;0.317857143;1104;1402;926;24;3456;0.652567976;1170;54;22;400;180;14;5296;435;1453;59;483;2430;0.458836858;767;530;90;10;3827;0.722620846;1412;1412;0.266616314;1469;0.277379154;5296;0;32.526;23.31183768;1026;2614;1202;98;90.97310345;107.8689912;139.2863957;0;0.026022305;0.152013147;0.05107832;0.2;0.082028804;0.012110727;0.038461538;0;0.005025126;-0.0625;-0.066666667;0.053092066;0.372239748;0.077893175;0.638888889;-0.170103093;0.064388962;-0.107101281;-0.016697588;0.071428571;-0.72972973;0.006575487;0.203751066;0.203751066;0.197229014;0.053092066;0.181187717;0.281330436;0.126234907;0.112813963;0.022108844;-0.02;-0.023457904;0.057208195;0.046021752;0;60;133;-11;-26;156;-88;68;146;34;1;-111;1;24;12;37;13;-67;-1.306122449;-0.02919708;0;-1.150289017;0.368421053;-1.221662469;-0.866927593;-0.170454545;3.25;-2;-0.358381503;0;1.666666667;-1.148148148;-1.506849315;-0.935643564;-1.200598802;-0.10780668
4571;3647;924;0.202143951;588;0;336;0.073506891;-3;59;57;92;2;134;0.029315248;132;0.028877707;2.7186;475;0.103915992;0.031595577;0.006068966;0.146401985;0.031578947;0;0.423728814;-0.884615385;-0.132352941;0.163265306;1.486486486;-0.5;1.233333333;1.163934426;1.163934426;0.955827338;0.287262873;805;1314;1107;89;3315;0.652302243;1129;85;36;363;135;19;5082;420;1280;47;563;2310;0.454545455;718;481;102;3;3614;0.711137348;1420;1420;0.279417552;1468;0.288862652;5082;0;32.70939;24.34776215;1005;2558;1138;333;101.7336167;108.4379786;130.296648;0;-0.270833333;-0.062767475;0.195464363;2.708333333;-0.040798611;-0.035042735;0.574074074;0.636363636;-0.0925;-0.25;0.357142857;-0.040407855;-0.034482759;-0.119064006;-0.203389831;0.16563147;-0.049382716;-0.063885267;-0.09245283;0.133333333;-0.7;-0.055657173;0.005665722;0.005665722;-0.000680735;-0.040407855;0.005638259;0.044437701;-0.020467836;-0.021423106;-0.053244592;2.397959184;0.118282358;0.0052748;-0.064541463;0;127;139;46;-97;215;-111;104;169;12;-5;-188;21;-7;-90;-120;-223;-86;1.116666667;0.045112782;-5.181818182;2.730769231;0.378205128;0.261363636;0.529411765;0.157534247;-0.647058824;-6;0.693693694;20;-1.291666667;-8.5;-4.243243243;-18.15384615;0.28358209;-0.09019608
171.013;0;0;0;153.27;0;8.244;0.048206861;0.523;0.702;4.893;1.232;-0.272;1.668;0.009753644;1.138;0.006654465;0.015;17.743;0.103752346;0.317948165;0;0;0.367517555;0;-0.285243628;-1.904844291;0.49044586;-0.001835985;0.103942652;53.4;-0.626176602;-0.71492986;-0.71492986;-0.732142857;0.003676887;22.072;39.796;0;2.948;64.816;0.376342712;15.764;1.68;0;79.979;9.987;0;172.226;1.603;5.195;1.594;41.181;49.573;0.287836912;31.879;0.054;2.692;19.531;103.729;0.602284208;67.571;67.571;0.392339136;68.497;0.397715792;172.226;0;0.92119;-0.169156448;15.243;101.053;33.482;11.41;0;84.86138481;0;0.014;0.561845457;0.001812506;0;0.283413148;0.154274927;0.578293953;0.19828816;0;0.493399309;0.54001542;0;0.34991339;27.625;0.110754757;1.083660131;0.193790584;0.239510927;0.540494829;-0.88;0;0.430423319;0.386899668;0.298243929;0.298243929;0.297512834;0.34991339;0.248224932;6.916308626;-0.056686676;0.388128795;0.613590361;0.724085827;0;-0.136697495;0;-0.75;1.668;9.499;0;12.876;24.043;6.332;30.375;8.896;0.007;-0.447;-30.796;3.264;0;11.534;7.195;7.94;18.827;-0.626176602;0.546061198;0;5.01682243;0.886317276;37.14457831;1.352462825;0.275778001;0;0;0.524026328;0.337156903;-1;3.049859551;-0.396898575;0.648328835;3.637192118;-0.16752136
233.922;184.855;49.067;0.209757954;30.652;0;18.415;0.078722822;-1.328;0.831;2.986;4;0.026;9.296;0.039739742;8.632;0.036901189;0.1052;29.813;0.127448466;0.367860923;0;0;-0.800013049;0;1.233745754;-3.539196941;0.183760684;-0.389740446;2.246753247;-1.095588235;4.573141487;6.585237258;6.585237258;6.013333333;0.680268275;24.283;46.831;0;3.491;74.605;0.383204836;13.567;1.343;0.535;94.843;9.794;0;194.687;1.411;9.591;2.154;46.435;59.591;0.306086179;34.465;0.141;3.869;20.3;118.366;0.607981016;76.964;76.964;0.395321722;76.321;0.392018984;194.687;0;1.01689;-0.236228015;15.014;112.84;35.876;11.593;0;67.58418404;14.59760599;1.411;0.100172164;0.17677656;0;0.184192673;0.151027524;-0.139368181;-0.200595238;0;0.185848785;-0.019325123;0;0.130415849;-0.119775421;0.846198268;0.35131744;0.127583109;0.202085813;0.081119232;1.611111111;0.437221397;0.039373304;0.14110808;0.139009338;0.139009338;0.114223981;0.130415849;0.103887363;0.396506118;-0.015023289;0.116641762;0.071501105;0.016038563;0;-0.203593199;0;99.78571429;9.296;11.398;-1.272;8.634;28.056;-4.189;23.867;4.167;0.007;-0.464;-19.516;4.121;0;4.467;-1.203;2.211;16.772;4.573141487;0.199915781;0;-0.32945014;0.166909288;-1.661560328;-0.214255144;-0.53158723;0;0.03803132;-0.366281335;0.262561275;0;-0.612710248;-1.167199444;-0.721536524;-0.10915175;0.02849996
4097.3;2801.9;1295.4;0.316159422;562.2;0;733.2;0.178947112;5.6;37.8;-88.2;154.9;1;635.3;0.155053328;635.3;0.155053328;4.381;847.9;0.206941156;-0.019057196;0.017319004;-0.089477754;-0.025987526;0;-0.132820816;5.222222222;0.184952978;3.281553398;-0.085056113;0;-0.047240552;-0.047240552;-0.047240552;-0.011284135;-0.115296327;83.7;1034.1;451.1;91.7;1660.6;0.690535595;578.6;59.4;0;43.3;0;62.9;2404.8;35.3;186.1;70.7;432.9;725;0.301480373;913.5;6.7;5.7;243.4;1894.3;0.787716234;510.5;510.5;0.212283766;510.5;0.212283766;2404.8;0;3.5789;3.275340228;935.6;1459.3;948.8;865.1;61.06998822;89.0162424;26.72348152;0;-0.204372624;0.072272916;-0.072764645;0.06504065;0.011204482;0.078672632;0.005076142;0;-0.009153318;-1;0.367391304;0.03205871;-0.896904206;-0.150228311;0.086021505;-0.204374196;-0.380659491;0.485365854;-0.082191781;0;0.07985803;-0.061437844;0.637267479;0.637267479;0.637267479;0.03205871;0.679501438;0.787587348;0.983884648;0.149779389;-0.008982661;0.015137292;0.020301279;0.185318661;-0.068478006;-1;827.7;114.7;0;-186.2;756.2;-88.1;668.1;160.8;2.7;0;-154.3;314.1;-208.6;-8.6;-531.3;-16.6;193.2;-0.045548893;0.015943313;0;0.164477799;-0.078029749;-0.636100785;0.155682408;0.064900662;12.5;-1;0.107681263;-0.446519824;0.010658915;-1.068416866;-0.180345572;-0.920650096;-2.376068376;0.48722683
4090.7;2668.6;1422.1;0.347642213;661.5;0;760.6;0.185933948;3.9;35;4.4;134.3;1;591.8;0.144669616;591.8;0.144669616;4.1559;883.6;0.216002151;-0.001610817;-0.04757486;0.097807627;0.176627535;0;0.037370431;-0.303571429;-0.074074074;-1.049886621;-0.132989025;0;-0.068471588;-0.068471588;-0.068471588;-0.051380963;0.042104022;59.2;1177.4;466.7;94.2;1797.5;0.701737263;558.9;50.2;0;42.9;5.8;106.2;2561.5;180;168.4;95.3;471.1;914.8;0.357134492;908.5;10.4;0;245.2;2078.9;0.811594769;482.6;482.6;0.188405231;482.6;0.188405231;2561.5;0;3.44578;3.139473409;882.7;1571.1;1088.5;1029.3;62.76643184;98.66251497;24.10259119;0;-0.292712067;0.138574606;0.034582133;0.027262814;0.082440082;-0.034047701;-0.154882155;0;-0.009237875;0;0.688394277;0.065161344;4.099150142;-0.095110156;0.347949081;0.088242088;0.261793103;-0.005473454;0.552238806;-1;0.007395234;0.097450245;-0.054652302;-0.054652302;-0.054652302;0.065161344;-0.037195786;-0.041481742;-0.056541257;0.076612074;0.147238617;0.189804647;0.027778679;0.108365308;-0.098074434;0;759.9;119;0;-113.9;765;-181.9;583.1;104.2;1;0;-112.2;479.7;-130.8;135;-475.5;-5.9;-0.8;-0.081913737;0.037489102;0;-0.388292159;0.011637133;1.064699205;-0.127226463;-0.35199005;-0.62962963;0;-0.272845107;0.52722063;-0.372962608;-16.69767442;-0.105025409;-0.644578313;-1.004140787;-0.036660314
