Date;ETCBTC;Open*;High;Low;Close**;Volume;Market Cap;ETH Open*;ETH High;ETH Low;ETH Close**;ETH Volume;ETH Market Cap;XRP Open*;XRP High;XRP Low;XRP Close**;XRP Volume;XRP Market Cap;LTC Open*;LTC High;LTC Low;LTC Close**;LTC Volume;LTC Market Cap
2016-06-18;0.014982214;748.76;777.99;733.93;756.23;252718000;11852610450;15.38;15.38;9.96;11.33;133937000;919553125;0.006693;0.006705;0.006529;0.006604;1190870;231856093;5.6;5.69;5.49;5.56;7878070;257349381
2016-06-17;0.020536513;768.49;775.36;716.56;748.91;363320992;11734973407;20.65;21.52;13.57;15.38;199408000;1247381862;0.006681;0.00677;0.006637;0.006693;2143830;234987756;5.67;5.95;5.28;5.59;12383200;258801588
2016-06-16;0.026869022;696.52;773.72;696.52;766.31;271633984;12004751236;18.36;20.83;18.36;20.59;38531000;1669490450;0.006889;0.006918;0.006624;0.006676;3072370;234389861;5.25;5.66;5.25;5.66;9930590;261843669
2016-06-15;0.026423028;685.68;696.3;672.56;694.47;99223800;10876756116;18.91;18.91;17.71;18.35;19393400;1487730475;0.007093;0.007166;0.006871;0.006887;3269290;240130135;5.22;5.24;5.11;5.24;3917000;242293066
2016-06-14;0.027554116;704.5;704.5;662.8;685.56;186694000;10734585656;17.61;19.27;17.3;18.89;64412200;1530808958;0.005828;0.007577;0.005798;0.007105;9904250;247748593;5.31;5.31;5.1;5.2;8488220;240563636
2016-06-13;0.024986513;671.65;716;664.49;704.38;243295008;11026918233;15.77;17.64;15.72;17.6;38023400;1425681023;0.005852;0.005856;0.005765;0.005824;1537720;203072051;5.41;5.54;5.16;5.29;8668280;244477993
2016-06-12;0.023395464;609.68;684.84;607.04;672.78;277084992;10529624647;14.19;15.9;14.19;15.74;38210300;1274609697;0.005766;0.005885;0.005747;0.005852;1133540;204052210;5.07;5.46;5.05;5.33;13753200;246401135
2016-06-11;0.023387668;578.67;607.12;578.67;606.73;82357000;9493578714;13.91;14.19;13.72;14.19;12176500;1148494818;0.005737;0.005766;0.005722;0.005766;398757;201050365;4.88;5.01;4.84;5.01;10294700;231560017
2016-06-10;0.024087831;575.84;579.13;573.33;577.47;66991900;9033522014;14.38;14.43;13.82;13.91;11312900;1125141726;0.005785;0.005788;0.005732;0.005736;526917;200010581;4.75;4.85;4.71;4.84;6975970;223452157
2016-06-09;0.025059604;582.2;582.2;570.95;574.63;71301000;8987040811;14.43;14.57;14.34;14.4;8256830;1164331165;0.005769;0.005789;0.00575;0.005788;520793;201804575;4.78;4.78;4.67;4.69;6438540;216606383
2016-06-08;0.024791541;577.17;582.84;573.13;581.65;80265800;9094354021;14.51;14.78;14.28;14.42;16941800;1165411416;0.00578;0.005785;0.005753;0.00577;754945;201207623;4.77;4.79;4.69;4.75;3507640;219076889
2016-06-07;0.025164759;585.45;590.26;567.51;576.6;107770000;9013335474;13.95;14.51;13.81;14.51;21421600;1172565099;0.005764;0.005787;0.005753;0.00578;783409;201527717;4.95;4.98;4.72;4.77;3881380;220048178
2016-06-06;0.023790006;574.6;586.47;574.6;585.54;72138896;9151021089;14;14.06;13.73;13.93;8720400;1125426017;0.005795;0.0058;0.005751;0.005769;690096;201165432;4.81;4.97;4.81;4.96;2993510;228662162
2016-06-05;0.024313889;573.31;582.81;569.18;574.98;68874096;8983555643;13.76;14.07;13.57;13.98;11088400;1128276672;0.005779;0.00582;0.005779;0.005796;544201;202093287;4.8;4.84;4.79;4.81;2257820;221840383
2016-06-04;0.023990362;569.71;590.13;564.24;572.73;94925296;8945981422;13.86;13.95;13.42;13.74;15792400;1108902326;0.005829;0.005882;0.005755;0.00578;617159;201547244;4.86;4.9;4.77;4.81;3214800;221548599
2016-06-03;0.024332824;537.68;574.64;536.92;569.19;122020000;8889102698;13.74;13.87;13.25;13.85;22981500;1117035879;0.005766;0.00587;0.005741;0.005827;437813;203165499;4.72;4.87;4.71;4.86;4061990;223913540
2016-06-02;0.025540458;536.52;540.35;533.08;537.97;60378200;8399598923;13.99;14.05;13.63;13.74;10477200;1107823663;0.005809;0.005815;0.005757;0.005766;611429;201039207;4.74;4.76;4.68;4.72;2121360;217123932
2016-06-01;0.026074648;531.11;543.08;525.64;536.92;86061800;8381321200;14.11;14.32;13.44;14;22471300;1128621280;0.005701;0.005812;0.00569;0.005809;1018470;202565758;4.65;4.77;4.62;4.74;4577160;218259777
2016-05-31;0.026496547;534.19;546.62;520.66;531.39;138450000;8293035755;12.74;14.27;12.64;14.08;42433400;1134278934;0.005746;0.005758;0.005689;0.005706;847636;198966264;4.69;4.75;4.6;4.65;5187600;214037925
2016-05-30;0.023845203;528.47;544.35;522.96;533.86;87958704;8330000111;12.33;12.88;12.27;12.73;14733800;1024940354;0.005664;0.005771;0.005645;0.005748;476095;200431446;4.63;4.7;4.59;4.67;3805050;214927636
2016-05-29;0.023468825;527.48;553.96;512.18;526.23;148736992;8209050618;12.11;12.69;11.78;12.35;28598400;994349367;0.005682;0.005729;0.005614;0.005662;829452;197443897;4.69;4.86;4.58;4.61;7351420;212056239
2016-05-28;0.022432269;473.03;533.47;472.7;530.04;181199008;8266477338;11.33;12.36;10.37;11.89;47274800;957134590;0.005676;0.005738;0.005659;0.005682;889921;198112330;4.51;4.83;4.51;4.7;11564700;216179930
2016-05-27;0.023866853;453.52;478.15;453.52;473.46;164780992;7382558440;12.39;12.39;10.5;11.3;57496400;908715671;0.00567;0.005706;0.00565;0.005679;1073760;198026902;4.09;4.68;4.09;4.5;10821100;206943475
2016-05-26;0.027416295;449.67;453.64;447.9;453.38;65203800;7067871184;12.52;12.99;12.06;12.43;20764000;999589702;0.005757;0.005757;0.005641;0.005669;678744;197668452;4.05;4.1;4.03;4.08;2530850;187628591
2016-05-25;0.027869217;446.06;450.3;446.06;449.6;65231000;7007360094;12.79;12.9;11.77;12.53;27444700;1006875564;0.005962;0.005965;0.005754;0.005756;517124;200702724;3.95;4.05;3.95;4.05;2765530;185880078
2016-05-24;0.028543881;444.29;447.1;443.93;445.98;65783100;6949432035;13.31;13.77;12.01;12.73;41560600;1023046506;0.005911;0.005964;0.005898;0.005962;471659;207881488;3.96;3.98;3.94;3.95;1742000;181491032
2016-05-23;0.030305077;439.35;444.35;438.82;444.15;50582500;6919346395;14.28;14.49;13.19;13.46;23842800;1081207347;0.005935;0.005936;0.005905;0.005909;50743;206042165;3.92;3.97;3.9;3.97;1868020;182201135
2016-05-22;0.032527543;443.22;443.43;439.04;439.32;39657600;6842082300;14.04;14.35;13.77;14.29;17938900;1146979484;0.005989;0.005992;0.005933;0.005936;273758;206990942;3.96;3.99;3.9;3.93;1849720;180377459
2016-05-21;0.031634288;442.97;443.78;441.71;443.19;42762300;6900237725;13.69;14.05;13.12;14.02;24648400;1124761560;0.00609;0.006098;0.005988;0.00599;217884;208852929;3.88;3.97;3.88;3.95;1938010;181461170
2016-05-20;0.030812325;437.79;444.05;437.39;442.68;81987904;6890716750;14.85;15.05;13.38;13.64;50544100;1093879433;0.006028;0.006084;0.00602;0.006084;549413;212133375;3.82;3.92;3.82;3.88;3638250;178034546
2016-05-19;0.033666887;454.52;454.63;438.71;438.71;96027400;6827425412;13.54;14.87;13.34;14.77;53757500;1184385765;0.006025;0.006042;0.005988;0.006032;797005;210333802;4;4.03;3.83;3.83;3380010;175796778
2016-05-18;0.029827108;453.69;456;453.3;454.62;86850096;7073564772;12.18;14.26;12.18;13.56;65389900;1086834954;0.006022;0.006052;0.006016;0.006028;701256;210201301;3.98;4.04;3.98;4;2377740;183530328
2016-05-17;0.026885275;454.01;455.07;453.61;453.78;64100300;7058821457;11.19;12.49;11.15;12.2;37198700;977439936;0.006022;0.00606;0.006022;0.006023;319996;210021030;4;4.03;3.97;3.98;2663640;182548346
2016-05-16;0.024594856;457.59;458.2;452.95;454.16;59171500;7063120268;9.97;11.44;9.97;11.17;29079900;894750992;0.006061;0.00607;0.006018;0.006022;389621;209976747;4.06;4.16;3.98;4.01;3632510;183559577
2016-05-15;0.021767161;455.76;458.69;455.46;457.57;28514000;7114461730;10.24;10.44;9.93;9.96;9218400;797607883;0.006072;0.006075;0.006006;0.006061;304621;211328954;4.01;4.1;3.97;4.06;2096570;186088260
2016-05-14;0.022472403;455.82;456.84;454.79;455.67;37209000;7083394303;10.51;10.61;9.81;10.24;18808000;819487228;0.006111;0.006116;0.006033;0.006073;274107;211772135;3.93;4.05;3.92;4.01;2444920;183599238
2016-05-13;0.023064937;454.85;457.05;453.45;455.67;60845000;7081726955;10.06;11.05;10.02;10.51;31276900;840514936;0.006167;0.00619;0.006105;0.006109;478095;213027756;3.86;3.96;3.83;3.93;2624100;179678967
2016-05-12;0.022121072;452.45;454.95;449.25;454.77;59849300;7065960832;10;10.51;9.86;10.06;24137700;804287196;0.006188;0.006188;0.006153;0.006167;362896;215037238;3.88;3.9;3.8;3.86;1798920;176471070
2016-05-11;0.02208822;450.86;454.58;450.86;452.73;50605200;7032699388;9.43;10.01;9.39;10;15267500;799045673;0.006272;0.006277;0.006186;0.006189;476708;215784823;3.82;3.91;3.81;3.88;2458140;177585322
2016-05-10;0.020758943;460.52;461.93;448.95;450.89;58956100;7002714977;9.28;9.48;9.26;9.36;9321790;748013846;0.006399;0.006399;0.00627;0.006272;404295;218711351;4.06;4.12;3.8;3.82;3688200;174641236
2016-05-09;0.020196317;458.21;462.48;456.53;460.48;55493100;7149827444;9.49;9.64;9.2;9.3;13085300;742621899;0.006402;0.006407;0.006386;0.006399;351209;223117706;3.94;4.08;3.9;4.06;3120940;185430676
2016-05-08;0.020673863;458.43;459.42;455.98;458.55;40315000;7117822794;9.37;9.6;8.93;9.48;15031000;757112769;0.00649;0.006492;0.006403;0.006404;389914;223293444;3.94;3.94;3.89;3.94;1783970;179970541
2016-05-07;0.020434422;459.64;460.67;457.32;458.54;38364500;7115722136;9.32;9.48;9.21;9.37;10806500;747838842;0.006395;0.006496;0.006395;0.00649;351537;226283434;3.82;4;3.82;3.95;3278610;180613961
2016-05-06;0.020343777;447.94;461.38;447.07;459.6;72796800;7130556704;9.81;9.95;9.04;9.35;21510600;745638476;0.006198;0.0064;0.006188;0.006399;680334;223110035;3.72;3.82;3.71;3.82;1899060;174553761
2016-05-05;0.021942944;446.71;448.51;445.88;447.98;50440800;6948331748;9.4;10.05;9.29;9.83;18296200;783576042;0.006323;0.006324;0.006187;0.006193;509188;215932317;3.74;3.76;3.71;3.71;1702120;169555640
2016-05-04;0.021064649;450.18;450.38;445.63;446.72;50407300;6927161701;9.38;10.03;9.27;9.41;17622400;750396087;0.006558;0.00656;0.006307;0.006323;563556;220466989;3.74;3.78;3.73;3.75;1716110;171003781
2016-05-03;0.020675105;444.73;451.1;442.62;450.3;59366400;6980826502;10.17;10.17;9.28;9.31;21463900;741932869;0.006716;0.006717;0.006555;0.00656;329125;228738537;3.68;3.76;3.66;3.74;2363200;170686505
2016-05-02;0.022848404;451.93;452.45;441.78;444.67;92127000;6891791430;8.89;10.32;8.85;10.16;41019200;809492236;0.006791;0.006803;0.006712;0.006714;585826;234112149;3.71;3.78;3.64;3.68;2667410;167873296
2016-05-01;0.019584846;448.48;452.48;447.93;451.88;40660100;7001712750;8.78;9.01;8.43;8.85;16713800;704335725;0.006812;0.006819;0.006789;0.006791;241733;236803663;3.66;3.72;3.64;3.71;1911590;168960181
2016-04-30;0.019651142;455.18;455.59;447.7;448.32;69322600;6944860514;7.45;9.37;7.45;8.81;36573300;701473017;0.006761;0.006849;0.006761;0.006812;406123;237520563;3.81;3.82;3.64;3.66;2502180;166838034
2016-04-29;0.016392002;449.41;455.38;446.02;455.1;49258500;7048201013;7.21;7.73;7.17;7.46;8762080;593261114;0.006689;0.006759;0.006671;0.006759;538253;235687516;3.79;3.85;3.72;3.81;2467080;173795576
2016-04-28;0.015968464;445.04;449.55;436.65;449.01;74064704;6952183242;7.74;7.91;7.17;7.17;11576000;570380061;0.00672;0.006724;0.006666;0.006686;752872;233146636;3.88;3.88;3.69;3.79;3952590;172599518
2016-04-27;0.017450359;466.26;467.08;444.13;444.69;93564896;6883732526;7.39;7.97;7.32;7.76;19254500;616849026;0.007094;0.007094;0.006725;0.006725;797081;234481409;4.05;4.23;3.87;3.89;9435190;177156360
2016-04-26;0.015876762;461.65;467.96;461.62;466.09;78971904;7213507974;7.53;7.55;7.06;7.4;17667300;587763650;0.007279;0.007293;0.007095;0.007095;884879;247401301;3.8;4.11;3.79;4.05;6717450;184202446
2016-04-25;0.016362178;459.12;466.62;453.59;461.43;87091800;7139621427;8.01;8.09;7.24;7.55;18239900;600026226;0.00725;0.007308;0.007234;0.007283;605219;253951033;3.62;3.87;3.55;3.81;6605750;173490345
2016-04-24;0.017446298;450.56;460.15;448.93;458.55;68198400;7093731211;8.29;8.47;7.96;8;10786400;635274078;0.007344;0.00735;0.007223;0.007251;472274;252846394;3.35;3.65;3.35;3.63;4502460;165243094
2016-04-23;0.018410767;445.86;450.28;444.33;450.28;50485400;6964275296;7.79;8.55;7.74;8.29;14565200;658310822;0.007282;0.007365;0.007282;0.007346;34565;256160662;3.32;3.34;3.31;3.33;1383790;151665121
2016-04-22;0.01754386;449.69;449.81;444.15;445.74;58804400;6892364370;8.15;8.27;7.67;7.82;13309300;620481616;0.007439;0.007439;0.007275;0.007284;955674;253977882;3.35;3.35;3.31;3.32;1569850;150927957
2016-04-21;0.01802323;441.42;450.55;440.95;449.42;68204704;6947795903;8.45;8.72;7.96;8.1;13355400;642511137;0.007265;0.007536;0.007265;0.007433;1011580;259194585;3.28;3.35;3.27;3.35;1688230;152119484
2016-04-20;0.019189379;435.32;443.05;434.41;441.39;72890096;6821898724;8.69;8.83;8.31;8.47;15634700;671081004;0.007117;0.007259;0.007019;0.007244;1301350;252591504;3.29;3.29;3.27;3.28;1638920;148983032
2016-04-19;0.019999541;428.7;436.02;428.1;435.51;52810500;6729223763;9.08;9.31;8.6;8.71;12899100;690548723;0.006987;0.007157;0.006982;0.007118;426257;248207116;3.25;3.29;3.24;3.29;1333410;149242320
2016-04-18;0.021092419;427.61;429.27;427.09;428.59;55670900;6620723761;9.33;9.51;8.5;9.04;21084100;715710193;0.006503;0.007194;0.006503;0.006987;1066190;243625023;3.26;3.27;3.24;3.24;1317730;147159156
2016-04-17;0.021782873;430.64;431.37;426.08;427.4;52125900;6600878376;8.62;9.7;8.56;9.31;24619600;737045140;0.006499;0.006605;0.006488;0.006499;54781.5;226618870;3.28;3.28;3.25;3.26;1211900;147898852
2016-04-16;0.019996748;429.58;432.63;428.98;430.57;39392800;6648182380;8.24;8.65;8.11;8.61;9888460;681383666;0.006421;0.00651;0.006276;0.00651;70486.9;226997195;3.28;3.29;3.27;3.27;1155850;148581588
2016-04-15;0.019175723;424.43;429.93;424.43;429.71;54801500;6633436610;8.39;8.62;8.1;8.24;12179000;652099781;0.006303;0.006473;0.006229;0.006424;156069;221235184;3.24;3.28;3.24;3.28;1404400;148766669
2016-04-14;0.019774677;423.93;425.37;423.01;424.28;45281000;6548113819;8.08;8.76;8.02;8.39;13590700;663262434;0.005697;0.006352;0.005693;0.006289;192592;216578224;3.25;3.26;3.23;3.24;1190770;146942396
2016-04-13;0.018974347;425.63;426.66;422.92;423.73;69060400;6537929600;7.44;8.72;7.07;8.04;31403300;635899507;0.005884;0.005884;0.005685;0.005695;1384420;196124041;3.26;3.27;3.24;3.24;1295720;146862629
2016-04-12;0.01749806;422.84;427.28;422.84;425.19;70728800;6558651418;8.64;8.64;7.15;7.44;23190100;588069234;0.006048;0.006082;0.005873;0.005885;1085670;202681392;3.24;3.28;3.23;3.26;1305310;147655948
2016-04-11;0.020450672;421.87;422.74;420.53;422.48;50747500;6515321585;8.94;8.95;8;8.64;15138100;682735835;0.005937;0.006071;0.005883;0.006048;1871520;208301290;3.23;3.24;3.21;3.24;1061060;146900568
2016-04-10;0.021206946;419.59;422.43;419.26;421.56;73478600;6499536744;9.15;9.22;7.46;8.94;42613400;705565730;0.006289;0.006295;0.005924;0.005937;774554;204468477;3.22;3.25;3.21;3.23;1417490;146184990
2016-04-09;0.021816361;420.81;420.89;416.52;419.41;49792700;6464539022;9.69;10.09;9.07;9.15;16194800;722193576;0.006674;0.006679;0.006287;0.006288;1032700;216544818;3.22;3.23;3.2;3.22;1224580;145650686
2016-04-08;0.023123587;422.91;425.36;419.64;420.35;63454700;6477294354;10.08;10.39;9.66;9.72;14660600;766797893;0.006875;0.006875;0.006657;0.006671;859428;229740454;3.24;3.25;3.21;3.22;1352320;145793622
2016-04-07;0.023820788;423.62;423.66;420.52;422.74;57858600;6512693215;10.7;10.81;9.95;10.07;13464500;794097554;0.007308;0.007309;0.006875;0.006875;1450030;236790984;3.26;3.26;3.23;3.25;1150280;146888055
2016-04-06;0.025247396;424.28;424.53;422.73;423.41;59091000;6521491709;10.45;10.97;10.28;10.69;16997100;842318789;0.007467;0.007468;0.007296;0.007296;79679;251279493;3.26;3.26;3.24;3.26;1088910;147322045
2016-04-05;0.024620899;421.02;424.26;420.61;424.03;60718000;6529351750;11.21;11.21;10.13;10.44;20557300;822498173;0.007488;0.007516;0.007451;0.007474;464037;257409790;3.25;3.27;3.24;3.25;863788;147078962
2016-04-04;0.026480638;421.3;422.34;419.6;421.44;50634300;6487898586;11.62;11.62;11.02;11.16;9599070;878817015;0.007502;0.007515;0.007483;0.007491;300359;257993202;3.26;3.27;3.22;3.25;1188610;146984045
2016-04-03;0.027607508;421.17;421.58;419.7;420.9;38053700;6477828309;11.63;11.71;11.51;11.62;5580550;914757199;0.007504;0.007533;0.007492;0.007503;250112;258390982;3.26;3.27;3.25;3.26;1281200;147483988
2016-04-02;0.027561955;418.42;422.08;418.42;420.87;45681200;6475857111;11.63;11.69;11.4;11.6;8682620;912861404;0.007418;0.007505;0.00741;0.007501;390399;258343800;3.25;3.28;3.24;3.26;1174830;147408312
2016-04-01;0.027897406;416.76;418.17;415.83;417.96;51235700;6429593619;11.4;11.85;11.4;11.66;11373100;917590806;0.007391;0.00748;0.007391;0.007418;827273;255468415;3.25;3.26;3.23;3.24;1316230;146360614
2016-03-31;0.027355842;415.26;418.37;415.26;416.73;60215200;6409062819;11.92;12.01;11.32;11.4;14966700;896764774;0.007332;0.007392;0.007274;0.007391;1036210;254561613;3.23;3.27;3.22;3.26;1704440;147087412
2016-03-30;0.028807676;416.83;416.83;412.5;414.82;66034100;6378356002;11.61;12.18;11.47;11.95;19351200;939593767;0.007568;0.007595;0.007327;0.007332;1210630;252508308;3.23;3.28;3.2;3.22;1450290;145343005
2016-03-29;0.027993854;424.3;426.2;412.68;416.52;75411504;6402954687;11.75;11.91;11.35;11.66;17684200;915917612;0.007573;0.007605;0.007397;0.007566;1116900;260561383;3.26;3.28;3.2;3.23;1764730;145609600
2016-03-28;0.027508663;426.55;426.86;423.29;424.23;68522800;6519889575;10.43;11.86;10.41;11.67;23188300;916272916;0.008025;0.008032;0.007467;0.007564;2114600;260490437;3.3;3.3;3.26;3.26;1427140;147265578
2016-03-27;0.024415962;418.14;428.8;417.71;426.77;71229400;6557030843;10.99;11.05;10.11;10.42;16744800;818048967;0.008062;0.008081;0.008005;0.008029;418222;276504976;3.23;3.32;3.23;3.3;2089890;149001614
2016-03-26;0.026247159;417.36;418.99;416.26;417.95;44650400;6420042696;10.77;11.18;10.59;10.97;9425480;861261383;0.00819;0.008197;0.008053;0.008066;309664;277778218;3.23;3.24;3.21;3.23;1117430;145662124
2016-03-25;0.025744283;416.51;418.08;415.56;417.18;52560000;6406608048;11.26;11.37;10.53;10.74;13782000;842804289;0.008234;0.008272;0.008191;0.008191;753671;282099733;3.23;3.24;3.21;3.23;1200290;145548074
2016-03-24;0.026969908;418.42;418.68;415.49;416.39;68346704;6393094869;12.44;12.5;10.8;11.23;26081800;881027910;0.008335;0.008345;0.008229;0.00823;965196;283450809;3.25;3.25;3.22;3.22;1394180;145309420
2016-03-23;0.029710076;418.16;419.27;417.36;418.04;61444200;6416845742;11.33;12.43;11.24;12.42;19353200;973296475;0.008109;0.008335;0.008106;0.008332;1022850;286936469;3.23;3.25;3.22;3.24;1703040;146080442
2016-03-22;0.026955919;413.13;418.38;412.53;418.09;66813300;6416025151;11.88;12.03;11.18;11.27;19730300;883434497;0.008028;0.008215;0.008025;0.00811;604214;279308037;3.2;3.24;3.2;3.23;1265140;145667370
2016-03-21;0.028695168;413.42;413.42;410.38;413.31;61655400;6341110984;10.3;12.01;10.16;11.86;28572600;928428770;0.007956;0.008079;0.00788;0.008047;79784.3;277140392;3.21;3.21;3.19;3.2;50748;144097530
2016-03-20;0.024941995;410.4;414.63;410.4;413.76;45947900;6346546570;10.52;10.9;9.57;10.32;17651100;807256577;0.008015;0.008046;0.007872;0.00796;115984;274132069;3.18;3.21;3.18;3.21;926158;144255203
2016-03-19;0.025655394;409.27;410.98;407.23;410.44;58423000;6294271612;11.2;11.2;9.78;10.53;26735700;823422650;0.008124;0.00816;0.007894;0.008016;16401;276057258;3.17;3.19;3.16;3.18;617579;142981208
2016-03-18;0.026858747;420.55;420.55;406.14;409.55;104940000;6279128504;11.11;11.18;8.52;11;53956800;859618881;0.008284;0.008356;0.008013;0.008119;229313;279626262;3.31;3.31;3.15;3.17;1502010;142551748
2016-03-17;0.026342066;417.89;421;417.89;420.62;83528600;6447467967;12.56;12.64;10.44;11.08;41650600;865792703;0.008182;0.008401;0.008162;0.008287;176475;285388741;3.31;3.32;3.3;3.31;1038460;148686780
2016-03-16;0.030023261;416.89;417.69;415.91;417.01;65185800;6390672724;13.02;13.73;12.5;12.52;24335500;974447125;0.008185;0.008325;0.008115;0.008178;219047;281664758;3.31;3.32;3.3;3.31;69294;148726141
2016-03-15;0.031211765;416.39;418.13;414.98;416.83;66781700;6386304534;13;13.2;12.05;13.01;28404500;1012119266;0.008478;0.008495;0.008035;0.008186;284572;279058082;3.3;3.33;3.29;3.31;747107;148514732
2016-03-14;0.029896264;414.2;416.68;414.2;416.44;95259400;6378632901;14.51;15.01;11.58;12.45;58385100;968384041;0.008624;0.008628;0.008472;0.008479;84675;289054880;3.31;3.33;3.29;3.3;670283;148364556
2016-03-13;0.034969933;411.65;416.6;411.64;414.07;74322800;6340701565;13.51;15.26;13.47;14.48;43915100;1125287882;0.008698;0.008703;0.008579;0.008635;860868;294382597;3.29;3.32;3.28;3.31;1140930;148492590
2016-03-12;0.032870123;421.61;421.8;410.09;411.62;92712896;6301963440;11.13;13.53;11.09;13.53;48957300;1051728778;0.008801;0.008993;0.008611;0.0087;1536850;296599183;3.39;3.39;3.27;3.29;1076560;147670027
2016-03-11;0.026275226;417.24;423.93;417.01;421.69;73969696;6454555816;11.22;11.6;10.39;11.08;21002700;861012043;0.008183;0.00892;0.008183;0.008803;2831220;300094176;3.29;3.4;3.29;3.38;1804450;151865739
2016-03-10;0.027113849;414.74;417.51;413.25;417.13;81022896;6383105414;11.88;12.24;10.99;11.31;26851500;877988473;0.008051;0.008206;0.008045;0.00819;1348660;279219331;3.28;3.29;3.25;3.29;898376;147465689
2016-03-09;0.028684375;413.89;416.03;411.61;414.86;70012304;6346735710;9.79;12.05;9.67;11.9;27540500;923733301;0.007951;0.008094;0.007941;0.008056;396527;274645363;3.25;3.3;3.24;3.28;1247320;147072987
2016-03-08;0.023793995;414.46;416.24;411.09;413.97;70311696;6331422309;9.58;10.17;8.82;9.85;25524300;764269545;0.007911;0.007978;0.007895;0.007949;655974;271000711;3.27;3.28;3.23;3.25;918434;145878063
2016-03-07;0.023049817;407.76;415.92;406.31;414.32;85762400;6335164892;11.43;11.65;9.31;9.55;34085100;741166643;0.007835;0.007979;0.007831;0.007918;587059;269917986;3.22;3.27;3.2;3.27;1057270;146439563
2016-03-06;0.027911996;400.52;411.91;395.78;407.71;91212496;6232667872;11.2;11.84;9.99;11.38;39112000;882886756;0.007857;0.00791;0.007801;0.00786;569577;267938672;3.19;3.25;3.17;3.22;1010650;144323561
2016-03-05;0.027460868;410.78;411.26;394.04;400.57;135384992;6122091567;10.37;12.27;9.97;11;56439600;853205226;0.008117;0.008176;0.007824;0.007878;1148690;268564921;3.25;3.25;3.13;3.19;1689010;142955542
2016-03-04;0.025332165;421.84;425.18;410.94;410.94;90856096;6279024638;9.24;10.41;8.48;10.41;35520100;806593727;0.008036;0.00822;0.008033;0.008096;567974;276000474;3.32;3.35;3.25;3.25;1459960;145508900
2016-03-03;0.022032491;423.91;425.37;419.41;421.65;100484000;6441066887;8.44;10.1;8.33;9.29;40314900;720179291;0.008028;0.008215;0.007993;0.008162;68524;278236492;3.36;3.36;3.31;3.32;1812040;148741681
2016-03-02;0.019976886;435.13;435.92;423.99;423.99;74955296;6475329604;7.63;8.75;7.37;8.47;29130200;655748796;0.008005;0.008055;0.00798;0.00803;409388;273755592;3.43;3.44;3.37;3.37;1469810;150550494
2016-03-01;0.017581357;437.92;439.65;432.32;435.12;74895800;6643686404;6.32;7.91;6.31;7.65;23098100;592677993;0.007923;0.00802;0.007923;0.008006;738772;272919685;3.45;3.45;3.41;3.43;1133580;153541990
2016-02-29;0.014484807;433.44;441.51;431.69;437.7;60694700;6681444705;6.46;6.61;6.05;6.34;7648020;490556570;0.007895;0.007938;0.007823;0.007923;689215;270086736;3.44;3.49;3.42;3.45;1431670;154086523
2016-02-28;0.014925029;432.57;435.68;423.82;433.5;53033400;6615986322;6.41;6.62;6.24;6.47;9851660;500569665;0.007977;0.007987;0.007854;0.007889;570935;268939238;3.41;3.47;3.36;3.44;986849;153848564
2016-02-27;0.014866365;432.84;434.23;428.1;432.52;41893600;6599515471;5.96;6.53;5.92;6.43;8903210;497119698;0.008063;0.008077;0.007972;0.007972;417576;271780028;3.43;3.45;3.39;3.41;731107;152504035
2016-02-26;0.013698947;424.63;432.15;421.62;432.15;61486000;6592327507;6.04;6.27;5.74;5.92;9526860;457966535;0.008025;0.008058;0.008014;0.008058;579986;274701613;3.37;3.42;3.32;3.42;1849390;152624340
2016-02-25;0.014368493;425.04;427.72;420.42;424.54;70798000;6474784226;6.19;6.65;5.55;6.1;21471800;471975064;0.008063;0.008076;0.008015;0.008027;825297;273659115;3.39;3.4;3.33;3.37;1556360;150285617
2016-02-24;0.01468408;420.96;425.55;413.91;424.95;67743696;6479395124;5.6;6.24;5.51;6.24;11426500;481995066;0.007971;0.008077;0.007951;0.008076;473097;275320703;3.4;3.42;3.32;3.37;1909510;150654791
2016-02-23;0.013286115;438.26;439.86;417.82;420.74;85244896;6413836323;5.68;5.95;5.39;5.59;13380600;431598157;0.008055;0.00807;0.007954;0.00797;80714;271693437;3.49;3.52;3.38;3.4;2416790;151588515
2016-02-22;0.012838378;438.99;439.05;432.92;437.75;85385200;6671673493;4.66;5.65;4.64;5.62;15056200;433798974;0.0081;0.0081;0.00804;0.00805;607198;274441841;3.47;3.51;3.43;3.48;2066780;155408222
2016-02-21;0.010597083;437.77;448.05;429.08;438.8;89820704;6686294225;4.36;4.71;4.23;4.65;6413550;359310563;0.008246;0.008282;0.008067;0.0081;472569;276146724;3.46;3.58;3.4;3.46;3518950;154494927
2016-02-20;0.009927715;421.6;441.98;421.6;437.16;93992096;6659985887;4.68;4.75;4.13;4.34;8631090;335088727;0.008253;0.008375;0.00822;0.008253;515312;281338077;3.27;3.5;3.26;3.46;3677250;154161953
2016-02-19;0.011264526;422.73;423.1;417.6;420.79;55711300;6408881658;4.38;4.79;4.27;4.74;7666320;365577845;0.007994;0.008252;0.007994;0.008245;710808;281070464;3.26;3.27;3.23;3.25;1780240;144969129
2016-02-18;0.010417407;416.57;426;415.64;422.37;76752600;6431547586;3.77;4.77;3.42;4.4;17054000;339328346;0.008135;0.008135;0.007897;0.007995;854073;272566504;3.25;3.27;3.23;3.25;1422270;144864866
