;Close;CONSEBIT;ANRATING;USD;COPPER;USLVSAAR;TOLLROADJAP;TOLLROADGER;CIVILAVCHINA;AIRCRAFTHOURSUS;ISM;IFO;10yInterestRateUS;10yInterestRateEURO;HEAVYTRUCKSALES
2010-06-26;42.015;4577.078;1.530303;0.81353724;3.0955;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2
2010-06-27;42.015;4577.078;1.530303;0.81353724;3.0955;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2
2010-06-28;43.24;4542.255;1.530303;0.81083274;3.0715;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2
2010-06-29;41.28;4579.9214;1.530303;0.8211529;2.9305;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2
2010-06-30;41.92;4629.8057;1.530303;0.8163932;2.9505;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-01;40.42;4658.1357;1.530303;0.8028904;2.877;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-02;40.28;4689.654;1.530303;0.79355633;2.916;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-03;40.28;4689.654;1.530303;0.79355633;2.916;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-04;40.28;4689.654;1.530303;0.79355633;2.916;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-05;39.95;4696.9937;1.530303;0.7979891;2.916;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-06;41.21;4696.9937;1.530303;0.7906701;2.971;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-07;41.945;4696.9937;1.530303;0.79157764;3.015;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-08;41.58;4710.327;1.530303;0.78864354;3.0155;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-09;41.635;4710.327;1.530303;0.7915463;3.0535;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-10;41.635;4710.327;1.530303;0.7915463;3.0535;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-11;41.635;4710.327;1.530303;0.7915463;3.0535;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-12;41.565;4724.194;1.530303;0.79459673;3.009;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-13;43.805;4724.194;1.530303;0.7892971;3.0175;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-14;43.545;4724.194;1.530303;0.7855768;3.0085;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-15;43.275;4742.527;1.560606;0.7755846;3.012;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-16;43.05;5085.8696;1.5735294;0.77208155;2.9295;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-17;43.05;5085.8696;1.5735294;0.77208155;2.9295;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-18;43.05;5085.8696;1.5735294;0.77208155;2.9295;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-19;42.63;5279.2573;1.5857143;0.7711587;2.938;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-20;41.42;5279.2573;1.5857143;0.7761565;3.0015;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-21;40.955;5279.2676;1.5857143;0.7801529;3.093;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-22;42.26;5276.952;1.5857143;0.7747434;3.1645;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-23;42.485;5319.664;1.5857143;0.7801529;3.185;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-24;42.485;5319.664;1.5857143;0.7801529;3.185;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-25;42.485;5319.664;1.5857143;0.7801529;3.185;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-26;43.155;5313.2124;1.5735294;0.7730365;3.223;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-27;41.34;5825.269;1.6470588;0.77014905;3.2065;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-28;41.465;6010.698;1.6470588;0.7683442;3.2455;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-29;41.435;6010.698;1.6470588;0.7642338;3.29;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2
2010-07-30;41.375;6100.5083;1.6617647;0.7675775;3.3115;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-07-31;41.375;6100.5083;1.6617647;0.7675775;3.3115;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-01;41.375;6100.5083;1.6617647;0.7675775;3.3115;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-02;41.4;6100.5083;1.6617647;0.75840884;3.3895;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-03;42;6182.9194;1.6617647;0.75634384;3.3585;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-04;41.68;6182.9194;1.6617647;0.7608034;3.4045;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-05;42.125;6241.096;1.6617647;0.76013833;3.3535;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-06;40.965;6241.096;1.6617647;0.7523322;3.343;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-07;40.965;6241.096;1.6617647;0.7523322;3.343;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-08;40.965;6241.096;1.6617647;0.7523322;3.343;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-09;41.97;6241.096;1.6617647;0.7550019;3.354;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-10;41.225;6241.096;1.6617647;0.76408786;3.3125;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-11;40.19;6241.096;1.6617647;0.7751938;3.254;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-12;39.07;6241.096;1.6617647;0.77854335;3.284;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-13;39.145;6241.096;1.6617647;0.78363764;3.252;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-14;39.145;6241.096;1.6617647;0.78363764;3.252;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-15;39.145;6241.096;1.6617647;0.78363764;3.252;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-16;39.955;6241.096;1.6617647;0.778513;3.2795;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-17;41.05;6241.096;1.6617647;0.7770008;3.3385;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-18;40.625;6241.096;1.6617647;0.77796793;3.3495;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-19;39.88;6241.096;1.6617647;0.77724236;3.3185;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-20;39.23;6241.096;1.6617647;0.7883016;3.291;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-21;39.23;6241.096;1.6617647;0.7883016;3.291;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-22;39.23;6241.096;1.6617647;0.7883016;3.291;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-23;39.15;6241.096;1.6617647;0.79010785;3.2915;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-24;38.66;6241.096;1.6617647;0.788457;3.241;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-25;38.295;6241.096;1.6617647;0.79195374;3.211;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-26;38.085;6289.865;1.6515151;0.7850218;3.3045;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-27;38.405;6276.526;1.6515151;0.7862253;3.363;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-28;38.405;6276.526;1.6515151;0.7862253;3.363;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-29;38.405;6276.526;1.6515151;0.7862253;3.363;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-30;38.125;6276.526;1.6515151;0.7882084;3.413;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3
2010-08-31;38.36;6276.526;1.6515151;0.786813;3.37;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-01;40.455;6276.526;1.6212121;0.7800312;3.4775;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-02;41;6276.526;1.6212121;0.7795448;3.4955;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-03;41.655;6276.532;1.6212121;0.77745384;3.5;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-04;41.655;6276.532;1.6212121;0.77745384;3.5;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-05;41.655;6276.532;1.6212121;0.77745384;3.5;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-06;41.25;6301.132;1.6212121;0.7764578;3.5;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-07;41.355;6301.132;1.6212121;0.785762;3.4705;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-08;42;6335.093;1.6212121;0.7846214;3.5005;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-09;43.08;6350.7925;1.5909091;0.7850526;3.4435;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-10;43.78;6348.8857;1.5882353;0.7857929;3.4065;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-11;43.78;6348.8857;1.5882353;0.7857929;3.4065;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-12;43.78;6348.8857;1.5882353;0.7857929;3.4065;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-13;43.665;6348.8916;1.5294118;0.77703094;3.479;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-14;44.15;6348.8916;1.5294118;0.7706238;3.4685;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-15;44.12;6348.8916;1.5294118;0.76748914;3.4665;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-16;44.055;6348.8916;1.5294118;0.7632714;3.4935;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-17;44.475;6361.795;1.5294118;0.76654786;3.522;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-18;44.475;6361.795;1.5294118;0.76654786;3.522;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-19;44.475;6361.795;1.5294118;0.76654786;3.522;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-20;45.5;6361.795;1.5294118;0.76426303;3.5045;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-21;45.635;6389.3755;1.5294118;0.76146966;3.481;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-22;44.85;6389.3755;1.5294118;0.7456288;3.565;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-23;44.345;6388.362;1.5294118;0.7500188;3.5905;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-24;46.13;6414.192;1.5294118;0.74205995;3.618;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-25;46.13;6414.192;1.5294118;0.74205995;3.618;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-26;46.13;6414.192;1.5294118;0.74205995;3.618;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-27;46.41;6414.192;1.5294118;0.7423629;3.597;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-28;46.23;6414.192;1.5294118;0.7382253;3.637;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-29;46.275;6434.192;1.5294118;0.73534817;3.6615;12.01390095;97.7;2102063;26.296;1499306;58;105.10806;4.874477256;4.076382091;82.5
2010-09-30;46.46;6434.192;1.5294118;0.7324934;3.6515;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-01;45.515;6438.0894;1.5294118;0.7274579;3.6905;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-02;45.515;6438.0894;1.5294118;0.7274579;3.6905;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-03;45.515;6438.0894;1.5294118;0.7274579;3.6905;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-04;43.785;6446.969;1.5428572;0.730914;3.664;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-05;44.69;6446.9688;1.5428572;0.72256947;3.7265;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-06;44.24;6446.9688;1.5428572;0.7199683;3.753;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-07;45.37;6471.0034;1.5588236;0.7173344;3.6795;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-08;45.435;6471.0034;1.5588236;0.71774626;3.7745;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-09;45.435;6471.0034;1.5588236;0.71774626;3.7745;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-10;45.435;6471.0034;1.5588236;0.71774626;3.7745;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-11;45.925;6522.8037;1.5294118;0.71973515;3.7895;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-12;47.425;6538.2876;1.5294118;0.7228306;3.7895;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-13;47.935;6562.865;1.5294118;0.71630675;3.8205;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-14;47.4;6562.865;1.5294118;0.71000034;3.8155;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-15;47.725;6566.1553;1.5294118;0.71369946;3.839;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-16;47.725;6566.1553;1.5294118;0.71369946;3.839;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-17;47.725;6566.1553;1.5294118;0.71369946;3.839;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-18;47.775;6563.997;1.5294118;0.7159734;3.855;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-19;47.04;6573.2783;1.5142857;0.72518945;3.7575;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-20;47.8;6587.381;1.5142857;0.7158965;3.7935;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-21;49.03;6587.381;1.5142857;0.7141837;3.7815;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-22;49.305;6621.1465;1.5142857;0.71815866;3.797;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-23;49.305;6621.1465;1.5142857;0.71815866;3.797;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-24;49.305;6621.1465;1.5142857;0.71815866;3.797;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-25;49.7;6621.1465;1.5142857;0.71538436;3.863;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-26;48.74;6621.062;1.5142857;0.7210585;3.869;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-27;47.62;6657.1245;1.5142857;0.72574204;3.7755;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-28;46.98;7188.7236;1.5142857;0.71939856;3.7875;11.92236153;97.7;2299959;22.6;1354225;56.3;104.91655;4.874477256;3.979219182;83
2010-10-29;47.43;7276.3066;1.5857143;0.7194762;3.7335;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-10-30;47.43;7276.3066;1.5857143;0.7194762;3.7335;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-10-31;47.43;7276.3066;1.5857143;0.7194762;3.7335;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-01;47.655;7276.3066;1.5857143;0.7200461;3.785;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-02;48.41;7276.3066;1.5857143;0.71298707;3.839;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-03;48.34;7276.3066;1.5857143;0.71357214;3.785;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-04;50;7372.3164;1.5735294;0.7030124;3.912;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-05;48.94;7401.252;1.5735294;0.7126568;3.9485;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-06;48.94;7401.252;1.5735294;0.7126568;3.9485;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-07;48.94;7401.252;1.5735294;0.7126568;3.9485;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-08;48.935;7401.252;1.5735294;0.71939856;3.9565;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-09;50.04;7401.2583;1.5735294;0.7187781;4.043;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-10;49.175;7401.2583;1.5735294;0.73000693;3.969;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-11;49.56;7401.2583;1.5735294;0.73155564;4.0225;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-12;49.88;7382.393;1.5735294;0.72979385;3.8935;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-13;49.88;7382.393;1.5735294;0.72979385;3.8935;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-14;49.88;7382.393;1.5735294;0.72979385;3.8935;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-15;50.89;7401.2583;1.5735294;0.73556453;3.925;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-16;49.47;7401.2583;1.5735294;0.7377896;3.7275;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-17;49.27;7401.252;1.5735294;0.7384706;3.7295;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-18;50.81;7401.252;1.5735294;0.735186;3.831;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-19;50.74;7410.99;1.5857143;0.731984;3.8335;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-20;50.74;7410.99;1.5857143;0.731984;3.8335;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-21;50.74;7410.99;1.5857143;0.731984;3.8335;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-22;50.56;7410.99;1.5857143;0.73480785;3.7515;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-23;49.515;7410.99;1.5857143;0.74440765;3.7025;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-24;52.04;7410.9937;1.5857143;0.7466587;3.7555;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-25;51.93;7410.9937;1.6142857;0.74780333;3.7555;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-26;51.54;7407.65;1.6142857;0.7566872;3.751;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-27;51.54;7407.65;1.6142857;0.7566872;3.751;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-28;51.54;7407.65;1.6142857;0.7566872;3.751;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-29;49.79;7408.9937;1.6142857;0.7640587;3.758;12.41433929;97.7;2274286;24.476;1396228;57.7;106.37215;4.874477256;4.013063429;83
2010-11-30;49.87;7399.587;1.5571429;0.76819664;3.8255;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
2010-12-01;51.94;7399.596;1.5571429;0.76552093;3.9475;12.29970776;97.7;2302834;20.784;1345216;57.6;107.54781;4.874477256;4.228410727;83.7
