Date;Close;USD;COPPER;USLVSAAR;TOLLROADJAP;TOLLROADGER;CIVILAVCHINA;AIRCRAFTHOURSUS;ISM;IFO;10yInterestRateUS;10yInterestRateEURO;HEAVYTRUCKSALES;Harmonized Unemployment Rate, Both sexes, All Ages, SA, Percent EA19 - Euro Zone;Unemployment Rate, U-3, SA, Percent - United States;Employment, SA, Persons - United States;Personal Consumption Expenditures, Bil Chained 2009, SAAR, Bil USD - United States;Real GDP, 1995=100, Index - Brazil;Foreign Trade, Exports, Mining, Copper, Mil USD - Chile;Money Supply, M1, SA, Bil USD - United States;Monetary Aggregates, Levels (end-of-period), Monetary aggregate M1 (EA Changing Composition), SA, Bil EUR - Euro Zone;Money Supply, M1, 100 Mil CNY - China;HCPI, All Items, Euro Area 19 Countries, 2015=100, Index - Euro Zone
2010-04-30;6135.7;0.75207764;3.3535;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-01;6135.7;0.75207764;3.3535;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-02;6166.92;0.75207764;3.3535;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-03;6166.92;0.7590133;3.2935;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-04;6006.86;0.767283;3.1785;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-05;5958.45;0.77730274;3.1515;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-06;5908.26;0.786813;3.117;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-07;5715.09;0.7904826;3.1445;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-08;5715.09;0.7904826;3.1445;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-09;6017.91;0.7904826;3.1445;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-10;6017.91;0.7788465;3.228;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-11;6037.71;0.787991;3.2065;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-12;6183.49;0.7886124;3.188;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-13;6251.97;0.7957982;3.2315;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-14;6056.71;0.804829;3.134;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-15;6056.71;0.804829;3.134;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-16;6066.92;0.804829;3.134;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-17;6066.92;0.8106684;2.932;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-18;6155.93;0.8081788;3.031;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-19;5988.67;0.81060266;2.9595;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-20;5867.88;0.8107341;2.9445;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-21;5829.25;0.79636854;3.061;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-22;5829.25;0.79636854;3.061;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-23;5805.68;0.79636854;3.061;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-24;5805.68;0.80788493;3.1475;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-25;5670.04;0.81679326;3.042;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-26;5758.02;0.81829715;3.0805;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-27;5937.14;0.8153282;3.1585;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-28;5946.18;0.8109313;3.1045;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-29;5946.18;0.8109313;3.1045;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-30;5964.33;0.8109313;3.1045;11.45393107;102.7;2134575;21.566;1372513;58.1;97.1776;5.90163181;5.101235652;81.9;10.3;9.9;139297;10588.9;158.8628526;2906.780904;1699;4632.521;233909.76;93.24
2010-05-31;5964.33;0.81496274;3.1045;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-01;5981.27;0.8138352;3.063;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-02;5981.2;0.8195714;3.0405;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-03;6054.63;0.8193699;2.9465;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-04;5938.88;0.8308408;2.8195;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-05;5938.88;0.8308408;2.8195;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-06;5904.95;0.8308408;2.8195;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-07;5904.95;0.838223;2.766;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-08;5868.55;0.83696014;2.7795;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-09;5984.75;0.8293937;2.85;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-10;6056.59;0.8260367;2.8625;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-11;6047.83;0.82689047;2.904;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-12;6047.83;0.82689047;2.904;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-13;6125;0.82689047;2.904;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-14;6125;0.81453127;2.992;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-15;6175.05;0.8124797;3.0045;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-16;6190.91;0.811919;2.9955;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-17;6223.54;0.80938894;2.9055;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-18;6216.98;0.8075588;2.884;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-19;6216.98;0.8075588;2.884;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-20;6292.97;0.8075588;2.884;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-21;6292.97;0.80775446;2.942;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-22;6269.04;0.8141996;2.992;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-23;6204.52;0.81702685;2.9355;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-24;6115.48;0.81195194;3.0055;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-25;6070.6;0.81353724;3.0955;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-26;6070.6;0.81353724;3.0955;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-27;6157.22;0.81353724;3.0955;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-28;6157.22;0.81083274;3.0715;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-29;5952.03;0.8211529;2.9305;12.03001478;102.7;2091883;21.5288;1425120;58.3;98.79198;5.90163181;4.845255571;82.2;10.3;9.6;139241;10605.6;158.8628526;3121.476102;1710.1;4649.851;236497.88;93.35
2010-06-30;5965.52;0.8163932;2.9505;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-01;5857.43;0.8028904;2.877;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-02;5834.15;0.79355633;2.916;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-03;5834.15;0.79355633;2.916;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-04;5816.2;0.79355633;2.916;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-05;5816.2;0.7979891;2.916;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-06;5940.98;0.7906701;2.971;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-07;5992.86;0.79157764;3.015;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-08;6035.66;0.78864354;3.0155;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-09;6065.24;0.7915463;3.0535;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-10;6065.24;0.7915463;3.0535;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-11;6077.19;0.7915463;3.0535;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-12;6077.19;0.79459673;3.009;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-13;6191.13;0.7892971;3.0175;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-14;6209.76;0.7855768;3.0085;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-15;6149.36;0.7755846;3.012;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-16;6040.27;0.77208155;2.9295;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-17;6040.27;0.77208155;2.9295;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-18;6009.11;0.77208155;2.9295;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-19;6009.11;0.7711587;2.938;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-20;5967.49;0.7761565;3.0015;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-21;5990.38;0.7801529;3.093;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-22;6142.15;0.7747434;3.1645;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-23;6166.34;0.7801529;3.185;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-24;6166.34;0.7801529;3.185;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-25;6194.21;0.7801529;3.185;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-26;6194.21;0.7730365;3.223;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-27;6207.31;0.77014905;3.2065;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-28;6178.94;0.7683442;3.2455;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-29;6134.7;0.7642338;3.29;11.59760475;102.7;2261860;21.849;1452547;56.4;100.14324;5.281477278;4.581033364;82.2;10.3;9.4;139141;10632.9;158.8628526;2891.104536;1731.6;4673.602;240579.9975;93.35
2010-07-30;6147.97;0.7675775;3.3115;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-07-31;6147.97;0.7675775;3.3115;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-01;6292.13;0.7675775;3.3115;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-02;6292.13;0.75840884;3.3895;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-03;6307.91;0.75634384;3.3585;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-04;6331.33;0.7608034;3.4045;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-05;6333.58;0.76013833;3.3535;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-06;6259.63;0.7523322;3.343;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-07;6259.63;0.7523322;3.343;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-08;6351.6;0.7523322;3.343;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-09;6351.6;0.7550019;3.354;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-10;6286.25;0.76408786;3.3125;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-11;6154.07;0.7751938;3.254;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-12;6135.17;0.77854335;3.284;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-13;6110.41;0.78363764;3.252;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-14;6110.41;0.78363764;3.252;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
2010-08-15;6110.57;0.78363764;3.252;11.94741845;97.7;2209160;25.472;1520364;56.4;103.37404;5.281477278;4.472286591;82.3;10.2;9.4;139179;10658.6;163.6268845;3437.941926;1724;4679.379;240664.0696;92.95
